operator,cold_ms,warm_ms,compile_ms
selection,296.09002312645316,0.15230183489620686,295.93772129155695
crossover,134.4303311780095,0.10697669349610806,134.3233544845134
mutation,441.2758890539408,0.10403338819742203,441.17185566574335
fitness,60.4458530433476,0.15244907699525356,60.293403966352344
evolution_step,826.2761789374053,0.2567444462329149,826.0194344911724
