unroll_factor,cold_compile_ms,warm_dispatch_ms,execution_ms,total_cold_ms,total_warm_ms,steps_per_dispatch,ms_per_step
1,818.7492447905242,0.11712545529007912,0.09149499237537384,818.9578652381897,0.20862044766545296,1,0.20862044766545296
2,1638.1781072821468,0.07328535430133343,0.21396996453404427,1638.4653626009822,0.2872553188353777,2,0.14362765941768885
4,3226.693134382367,0.09239781647920609,0.26426883414387703,3227.04980103299,0.3566666506230831,4,0.08916666265577078
8,6866.585079673678,0.10261302813887596,0.328070018440485,6867.015762720257,0.43068304657936096,8,0.05383538082242012
16,14604.429166344926,0.12594829313457012,0.4897192120552063,14605.044833850116,0.6156675051897764,16,0.038479219074361026
32,30116.171319317073,0.1252155750989914,1.1443248949944973,30117.440859787166,1.2695404700934887,32,0.03967313969042152
