operator,cold_ms,warm_ms,compile_ms
selection,355.6409399025142,0.13533374294638634,355.50560615956783
crossover,124.8789238743484,0.07343399338424206,124.80548988096416
mutation,359.60879689082503,0.09762952104210854,359.5111673697829
fitness,48.936993815004826,0.12821913696825504,48.80877467803657
evolution_step,860.8425483107567,0.2719889394938946,860.5705593712628
