unroll_factor,cold_compile_ms,warm_dispatch_ms,execution_ms,total_cold_ms,total_warm_ms,steps_per_dispatch,ms_per_step
1,960.6269596144557,0.09015919640660286,0.20398525521159172,960.9211040660739,0.2941444516181946,1,0.2941444516181946
2,1816.9422348029912,0.08632820099592209,0.24422211572527885,1817.2727851197124,0.33055031672120094,2,0.16527515836060047
4,3630.8866074774414,0.058067357167601585,0.29795896261930466,3631.2426337972283,0.35602631978690624,4,0.08900657994672656
8,7507.154668355361,0.06886930204927921,0.4081190563738346,7507.631656713784,0.4769883584231138,8,0.05962354480288923
16,15301.721049984917,0.09714481420814991,0.6520580500364304,15302.470252849162,0.7492028642445803,16,0.04682517901528627
32,32432.030453672633,0.1526667270809412,1.5242155641317368,32433.707335963845,1.676882291212678,32,0.052402571600396186
