operator,cold_ms,warm_ms,compile_ms
selection,296.3214749470353,0.10393396951258183,296.21754097752273
crossover,127.41408729925752,0.14091134071350098,127.27317595854402
mutation,372.62909673154354,0.13606497086584568,372.4930317606777
fitness,74.45255061611533,0.12914948165416718,74.32340113446116
evolution_step,901.5711466781795,0.2745094243437052,901.2966372538358
