unroll_factor,cold_compile_ms,warm_dispatch_ms,execution_ms,total_cold_ms,total_warm_ms,steps_per_dispatch,ms_per_step
1,845.1534328982234,0.06910217925906181,0.20374590530991554,845.4262809827924,0.27284808456897736,1,0.27284808456897736
2,1571.6958968900144,0.051727890968322754,0.21257717162370682,1571.9602019526064,0.26430506259202957,2,0.13215253129601479
4,2786.997427698225,0.13521453365683556,0.1336708664894104,2787.266313098371,0.26888540014624596,4,0.06722135003656149
8,5364.774164184928,0.10626586154103279,0.31390413641929626,5365.194334182888,0.42016999796032906,8,0.05252124974504113
16,10255.7178738527,0.09277481585741043,0.4391642287373543,10256.249812897295,0.5319390445947647,16,0.033246190287172794
32,21110.383870033547,0.15250318683683872,0.8028480224311352,21111.339221242815,0.9553512092679739,32,0.029854725289624184
