operator,cold_ms,warm_ms,compile_ms
selection,298.77764312550426,0.09632157161831856,298.68132155388594
crossover,136.25882426276803,0.13397764414548874,136.12484661862254
mutation,343.41189125552773,0.10854196734726429,343.30334928818047
fitness,60.993148013949394,0.1119452528655529,60.88120276108384
evolution_step,1002.119914162904,0.2531061414629221,1001.8668080214411
