seed,best_fitness,generation,mean_fitness
0,-180.03067016601562,1,-80.19478607177734
0,-180.03067016601562,2,-103.69525909423828
0,-180.03067016601562,3,-122.6925048828125
0,-180.03067016601562,4,-138.69638061523438
0,-180.03067016601562,5,-150.4389190673828
0,-184.87493896484375,6,-161.4859619140625
0,-184.9197998046875,7,-169.91282653808594
0,-187.37228393554688,8,-175.1855010986328
0,-188.3586883544922,9,-179.50811767578125
0,-189.84555053710938,10,-182.47911071777344
0,-191.60353088378906,11,-184.4583740234375
0,-192.33103942871094,12,-186.265380859375
0,-193.2177276611328,13,-187.62474060058594
0,-193.2177276611328,14,-189.2688446044922
0,-193.4999542236328,15,-190.5980987548828
0,-193.52468872070312,16,-191.62350463867188
0,-193.6147918701172,17,-192.3371124267578
0,-193.66363525390625,18,-192.86671447753906
0,-193.67037963867188,19,-193.20748901367188
0,-193.68670654296875,20,-193.43067932128906
0,-193.7124481201172,21,-193.5270538330078
0,-193.74258422851562,22,-193.58534240722656
0,-193.74258422851562,23,-193.6237030029297
0,-193.77877807617188,24,-193.66339111328125
0,-193.77877807617188,25,-193.68988037109375
0,-193.7948455810547,26,-193.70870971679688
0,-193.81309509277344,27,-193.73069763183594
0,-193.81358337402344,28,-193.74588012695312
0,-193.8291778564453,29,-193.7665252685547
0,-193.837158203125,30,-193.77902221679688
0,-193.8388214111328,31,-193.79098510742188
0,-193.845703125,32,-193.8031005859375
0,-193.845703125,33,-193.8133087158203
0,-193.845703125,34,-193.81890869140625
0,-193.845703125,35,-193.8242950439453
0,-193.8508758544922,36,-193.82948303222656
0,-193.8508758544922,37,-193.83297729492188
0,-193.8508758544922,38,-193.83499145507812
0,-193.8511962890625,39,-193.83706665039062
0,-193.8511962890625,40,-193.8384552001953
0,-193.8511962890625,41,-193.83949279785156
0,-193.85182189941406,42,-193.84030151367188
0,-193.85182189941406,43,-193.84124755859375
0,-193.85182189941406,44,-193.84169006347656
0,-193.85182189941406,45,-193.84234619140625
0,-193.85182189941406,46,-193.8431854248047
0,-193.85182189941406,47,-193.84336853027344
0,-193.85284423828125,48,-193.8438262939453
0,-193.85284423828125,49,-193.84396362304688
0,-193.85308837890625,50,-193.84437561035156
0,-193.85308837890625,51,-193.8447265625
0,-193.85308837890625,52,-193.84495544433594
0,-193.85308837890625,53,-193.84510803222656
0,-193.85308837890625,54,-193.8456573486328
0,-193.85308837890625,55,-193.84573364257812
0,-193.85397338867188,56,-193.84584045410156
0,-193.85397338867188,57,-193.84580993652344
0,-193.85397338867188,58,-193.84542846679688
0,-193.85414123535156,59,-193.84632873535156
0,-193.85414123535156,60,-193.8466033935547
0,-193.85414123535156,61,-193.84628295898438
0,-193.85414123535156,62,-193.8465118408203
0,-193.85414123535156,63,-193.8465576171875
0,-193.85414123535156,64,-193.84657287597656
0,-193.85414123535156,65,-193.846923828125
0,-193.85414123535156,66,-193.84674072265625
0,-193.8543243408203,67,-193.8470001220703
0,-193.8543243408203,68,-193.84703063964844
0,-193.8543243408203,69,-193.84695434570312
0,-193.8543243408203,70,-193.8470916748047
0,-193.8543243408203,71,-193.8474884033203
0,-193.8543243408203,72,-193.84718322753906
0,-193.8543243408203,73,-193.847412109375
0,-193.8543243408203,74,-193.84759521484375
0,-193.8543243408203,75,-193.8474884033203
0,-193.8543243408203,76,-193.8474578857422
0,-193.8543243408203,77,-193.84768676757812
0,-193.8543243408203,78,-193.84768676757812
0,-193.8543243408203,79,-193.8475799560547
0,-193.8543243408203,80,-193.84828186035156
0,-193.8543243408203,81,-193.84780883789062
0,-193.8543243408203,82,-193.8476104736328
0,-193.8543243408203,83,-193.84796142578125
0,-193.8553924560547,84,-193.8478546142578
0,-193.8553924560547,85,-193.84800720214844
0,-193.8553924560547,86,-193.8480987548828
0,-193.8553924560547,87,-193.84808349609375
0,-193.8553924560547,88,-193.84815979003906
0,-193.8553924560547,89,-193.8480224609375
0,-193.8553924560547,90,-193.84815979003906
0,-193.8553924560547,91,-193.84815979003906
0,-193.8553924560547,92,-193.8484344482422
0,-193.8553924560547,93,-193.84803771972656
0,-193.8553924560547,94,-193.84825134277344
0,-193.8553924560547,95,-193.84815979003906
0,-193.8553924560547,96,-193.8486328125
0,-193.8553924560547,97,-193.8485107421875
0,-193.8553924560547,98,-193.84835815429688
0,-193.8553924560547,99,-193.84811401367188
0,-193.8553924560547,100,-193.8486328125
1,-177.84988403320312,1,-68.89154815673828
1,-177.84988403320312,2,-96.03507232666016
1,-177.84988403320312,3,-118.60401916503906
1,-177.84988403320312,4,-136.61944580078125
1,-179.6676025390625,5,-149.3041534423828
1,-187.59249877929688,6,-161.6583709716797
1,-187.65231323242188,7,-170.1503448486328
1,-189.71246337890625,8,-175.47862243652344
1,-191.94248962402344,9,-180.68600463867188
1,-191.94248962402344,10,-184.36383056640625
1,-192.69044494628906,11,-186.69386291503906
1,-192.69044494628906,12,-188.32772827148438
1,-192.69044494628906,13,-189.52268981933594
1,-192.8418731689453,14,-190.35777282714844
1,-193.3949737548828,15,-191.21347045898438
1,-193.3949737548828,16,-191.844482421875
1,-193.41500854492188,17,-192.32472229003906
1,-193.43983459472656,18,-192.6551513671875
1,-193.4495086669922,19,-192.88577270507812
1,-193.57460021972656,20,-193.06480407714844
1,-193.5902862548828,21,-193.20855712890625
1,-193.658203125,22,-193.3466796875
1,-193.6846160888672,23,-193.4285430908203
1,-193.69871520996094,24,-193.4989776611328
1,-193.69871520996094,25,-193.55636596679688
1,-193.75521850585938,26,-193.60804748535156
1,-193.77197265625,27,-193.63999938964844
1,-193.77197265625,28,-193.6717071533203
1,-193.8100128173828,29,-193.6999969482422
1,-193.8100128173828,30,-193.7191925048828
1,-193.8100128173828,31,-193.73960876464844
1,-193.81800842285156,32,-193.75601196289062
1,-193.81800842285156,33,-193.771484375
1,-193.82705688476562,34,-193.78358459472656
1,-193.83616638183594,35,-193.7958984375
1,-193.84033203125,36,-193.80392456054688
1,-193.84397888183594,37,-193.8127899169922
1,-193.84397888183594,38,-193.8181610107422
1,-193.8492431640625,39,-193.82522583007812
1,-193.8492431640625,40,-193.82864379882812
1,-193.8492431640625,41,-193.83084106445312
1,-193.85227966308594,42,-193.83328247070312
1,-193.85227966308594,43,-193.83596801757812
1,-193.85289001464844,44,-193.83737182617188
1,-193.8533172607422,45,-193.83995056152344
1,-193.8533172607422,46,-193.84103393554688
1,-193.85374450683594,47,-193.84190368652344
1,-193.85374450683594,48,-193.8422393798828
1,-193.85374450683594,49,-193.84298706054688
1,-193.85374450683594,50,-193.843505859375
1,-193.85374450683594,51,-193.8436279296875
1,-193.85374450683594,52,-193.844970703125
1,-193.85374450683594,53,-193.8445281982422
1,-193.85374450683594,54,-193.84605407714844
1,-193.8545379638672,55,-193.8457794189453
1,-193.8545379638672,56,-193.84608459472656
1,-193.8545379638672,57,-193.84613037109375
1,-193.8545379638672,58,-193.84657287597656
1,-193.8545379638672,59,-193.8465576171875
1,-193.8545379638672,60,-193.84640502929688
1,-193.8545379638672,61,-193.84629821777344
1,-193.8545379638672,62,-193.8464813232422
1,-193.8545379638672,63,-193.8468780517578
1,-193.8545379638672,64,-193.84678649902344
1,-193.8545379638672,65,-193.847412109375
1,-193.8545379638672,66,-193.84771728515625
1,-193.8545379638672,67,-193.8477325439453
1,-193.8545379638672,68,-193.84727478027344
1,-193.8545379638672,69,-193.8476104736328
1,-193.8545379638672,70,-193.8478546142578
1,-193.8545379638672,71,-193.84730529785156
1,-193.8545379638672,72,-193.84793090820312
1,-193.8545379638672,73,-193.8478240966797
1,-193.8545379638672,74,-193.84744262695312
1,-193.8545379638672,75,-193.84780883789062
1,-193.8545379638672,76,-193.84771728515625
1,-193.8545379638672,77,-193.8474578857422
1,-193.8545379638672,78,-193.84815979003906
1,-193.8545379638672,79,-193.84754943847656
1,-193.8545379638672,80,-193.84796142578125
1,-193.8545379638672,81,-193.84820556640625
1,-193.8545379638672,82,-193.84825134277344
1,-193.8545379638672,83,-193.84828186035156
1,-193.8545379638672,84,-193.84852600097656
1,-193.8545379638672,85,-193.8485107421875
1,-193.8545379638672,86,-193.84828186035156
1,-193.8545379638672,87,-193.8484344482422
1,-193.8545379638672,88,-193.84869384765625
1,-193.8545379638672,89,-193.84841918945312
1,-193.8545379638672,90,-193.84817504882812
1,-193.8545379638672,91,-193.8480224609375
1,-193.8545379638672,92,-193.84811401367188
1,-193.8545379638672,93,-193.84835815429688
1,-193.8545379638672,94,-193.84823608398438
1,-193.8545379638672,95,-193.84820556640625
1,-193.8545379638672,96,-193.84829711914062
1,-193.8545379638672,97,-193.84825134277344
1,-193.8545379638672,98,-193.8488311767578
1,-193.8545379638672,99,-193.84808349609375
1,-193.8545379638672,100,-193.8485107421875
2,-163.3466033935547,1,-71.91622161865234
2,-163.3466033935547,2,-103.55852508544922
2,-177.33261108398438,3,-125.59818267822266
2,-177.33261108398438,4,-140.76473999023438
2,-184.33863830566406,5,-154.5413055419922
2,-186.9583740234375,6,-164.03350830078125
2,-186.9583740234375,7,-170.78355407714844
2,-190.44203186035156,8,-176.0802459716797
2,-190.5092010498047,9,-179.753662109375
2,-190.59130859375,10,-183.0556182861328
2,-191.10882568359375,11,-185.99722290039062
2,-192.01092529296875,12,-187.98550415039062
2,-192.01092529296875,13,-189.2079315185547
2,-192.01092529296875,14,-190.05015563964844
2,-192.25660705566406,15,-190.6809539794922
2,-192.6820526123047,16,-191.17117309570312
2,-192.7523651123047,17,-191.55596923828125
2,-192.7523651123047,18,-191.88259887695312
2,-193.10374450683594,19,-192.128662109375
2,-193.19984436035156,20,-192.36280822753906
2,-193.32717895507812,21,-192.54937744140625
2,-193.379638671875,22,-192.724365234375
2,-193.379638671875,23,-192.8803253173828
2,-193.53013610839844,24,-193.01507568359375
2,-193.53013610839844,25,-193.1457977294922
2,-193.53013610839844,26,-193.24752807617188
2,-193.53175354003906,27,-193.33035278320312
2,-193.61209106445312,28,-193.3956756591797
2,-193.6459503173828,29,-193.4598388671875
2,-193.68186950683594,30,-193.51324462890625
2,-193.7039031982422,31,-193.5506591796875
2,-193.7240447998047,32,-193.58949279785156
2,-193.7240447998047,33,-193.61802673339844
2,-193.76307678222656,34,-193.6492919921875
2,-193.8048553466797,35,-193.67320251464844
2,-193.8048553466797,36,-193.70022583007812
2,-193.8180389404297,37,-193.72265625
2,-193.83084106445312,38,-193.7439422607422
2,-193.83084106445312,39,-193.76022338867188
2,-193.83084106445312,40,-193.77554321289062
2,-193.84193420410156,41,-193.78756713867188
2,-193.84193420410156,42,-193.79684448242188
2,-193.84193420410156,43,-193.80615234375
2,-193.84466552734375,44,-193.81564331054688
2,-193.84466552734375,45,-193.82102966308594
2,-193.84466552734375,46,-193.82632446289062
2,-193.85325622558594,47,-193.82931518554688
2,-193.85325622558594,48,-193.83258056640625
2,-193.85325622558594,49,-193.8343505859375
2,-193.85325622558594,50,-193.8371124267578
2,-193.85325622558594,51,-193.83753967285156
2,-193.85325622558594,52,-193.83914184570312
2,-193.85362243652344,53,-193.8405303955078
2,-193.85362243652344,54,-193.84165954589844
2,-193.85362243652344,55,-193.84228515625
2,-193.85362243652344,56,-193.8424835205078
2,-193.854248046875,57,-193.84312438964844
2,-193.854248046875,58,-193.8440399169922
2,-193.854248046875,59,-193.84405517578125
2,-193.854248046875,60,-193.84451293945312
2,-193.854248046875,61,-193.84458923339844
2,-193.854248046875,62,-193.8451690673828
2,-193.854248046875,63,-193.84500122070312
2,-193.854248046875,64,-193.84597778320312
2,-193.854248046875,65,-193.8452911376953
2,-193.854248046875,66,-193.84542846679688
2,-193.8545379638672,67,-193.84523010253906
2,-193.8545379638672,68,-193.84625244140625
2,-193.8545379638672,69,-193.84669494628906
2,-193.8545379638672,70,-193.8463592529297
2,-193.8545379638672,71,-193.8465118408203
2,-193.8545379638672,72,-193.84678649902344
2,-193.8545379638672,73,-193.8465576171875
2,-193.8545379638672,74,-193.8465118408203
2,-193.8545379638672,75,-193.84671020507812
2,-193.8545379638672,76,-193.84706115722656
2,-193.8545379638672,77,-193.8471221923828
2,-193.8545379638672,78,-193.84738159179688
2,-193.8545379638672,79,-193.84730529785156
2,-193.8545379638672,80,-193.84718322753906
2,-193.8545379638672,81,-193.8479461669922
2,-193.8545379638672,82,-193.8476104736328
2,-193.8545379638672,83,-193.84762573242188
2,-193.8545379638672,84,-193.8477325439453
2,-193.8545379638672,85,-193.84788513183594
2,-193.8545379638672,86,-193.84762573242188
2,-193.8545379638672,87,-193.8480224609375
2,-193.8545379638672,88,-193.84820556640625
2,-193.8550567626953,89,-193.84808349609375
2,-193.8550567626953,90,-193.84788513183594
2,-193.8550567626953,91,-193.84767150878906
2,-193.8550567626953,92,-193.84788513183594
2,-193.8550567626953,93,-193.84828186035156
2,-193.8550567626953,94,-193.84823608398438
2,-193.8550567626953,95,-193.84815979003906
2,-193.8550567626953,96,-193.84828186035156
2,-193.8550567626953,97,-193.84811401367188
2,-193.8550567626953,98,-193.84786987304688
2,-193.8550567626953,99,-193.84779357910156
2,-193.8550567626953,100,-193.84808349609375
3,-171.5316925048828,1,-78.5085220336914
3,-175.63050842285156,2,-105.78932189941406
3,-177.72056579589844,3,-126.35578918457031
3,-177.7649688720703,4,-143.2967987060547
3,-182.60504150390625,5,-155.48350524902344
3,-187.60067749023438,6,-164.50515747070312
3,-190.37734985351562,7,-171.551025390625
3,-191.2578887939453,8,-177.0311737060547
3,-191.2578887939453,9,-181.1090850830078
3,-191.63092041015625,10,-184.7168731689453
3,-192.8173828125,11,-187.3898468017578
3,-192.8173828125,12,-189.26760864257812
3,-193.31619262695312,13,-190.5968475341797
3,-193.45408630371094,14,-191.6246795654297
3,-193.45408630371094,15,-192.2032012939453
3,-193.45408630371094,16,-192.6064453125
3,-193.5410614013672,17,-192.9047393798828
3,-193.638671875,18,-193.1261749267578
3,-193.638671875,19,-193.29537963867188
3,-193.68118286132812,20,-193.4147186279297
3,-193.694091796875,21,-193.48580932617188
3,-193.73191833496094,22,-193.54397583007812
3,-193.7467803955078,23,-193.58706665039062
3,-193.76214599609375,24,-193.6258087158203
3,-193.80763244628906,25,-193.65988159179688
3,-193.80763244628906,26,-193.69198608398438
3,-193.80763244628906,27,-193.71710205078125
3,-193.8084716796875,28,-193.7426300048828
3,-193.81594848632812,29,-193.7613983154297
3,-193.8350830078125,30,-193.77456665039062
3,-193.84996032714844,31,-193.787109375
3,-193.84996032714844,32,-193.79498291015625
3,-193.84996032714844,33,-193.80450439453125
3,-193.84996032714844,34,-193.8146514892578
3,-193.84996032714844,35,-193.82077026367188
3,-193.84996032714844,36,-193.8258819580078
