unroll_factor,cold_compile_ms,warm_dispatch_ms,execution_ms,total_cold_ms,total_warm_ms,steps_per_dispatch,ms_per_step
1,956.8392513785511,0.07752557285130024,0.2055489458143711,957.1223258972168,0.28307451866567135,1,0.28307451866567135
2,1682.7063216362149,0.0365119893103838,0.23502763360738754,1682.9778612591326,0.27153962291777134,2,0.13576981145888567
4,3318.1998393964022,0.09817960672080517,0.306673813611269,3318.6046928167343,0.40485342033207417,4,0.10121335508301854
8,6427.489311713725,0.059665367007255554,0.44487183913588524,6427.9938489198685,0.5045372061431408,8,0.0630671507678926
16,13343.123909272254,0.10389676317572594,0.8497517555952072,13344.077557791024,0.9536485187709332,16,0.05960303242318332
32,31864.013575576246,0.1086922362446785,1.8824730068445206,31866.004740819335,1.991165243089199,32,0.06222391384653747
