operator,cold_ms,warm_ms,compile_ms
selection,293.819984421134,0.14623277820646763,293.6737516429275
crossover,130.59507682919502,0.0954815186560154,130.499595310539
mutation,337.48505264520645,0.134633993729949,337.3504186514765
fitness,68.21684818714857,0.12877811677753925,68.08807007037103
evolution_step,1011.4402337931097,0.24929316714406013,1011.1909406259656
