operator,cold_ms,warm_ms,compile_ms
selection,294.2078788764775,0.1156932208687067,294.0921856556088
crossover,121.03472510352731,0.05950760096311569,120.97521750256419
mutation,344.87867495045066,0.12896154075860977,344.74971340969205
fitness,66.8412921950221,0.12982124462723732,66.71147095039487
evolution_step,895.373772829771,0.26906966231763363,895.1047031674534
