unroll_factor,cold_compile_ms,warm_dispatch_ms,execution_ms,total_cold_ms,total_warm_ms,steps_per_dispatch,ms_per_step
1,803.9412802550942,0.029640598222613335,0.20422600209712982,804.1751468554139,0.23386660031974316,1,0.23386660031974316
2,1461.3967754878104,0.08637569844722748,0.10937685146927834,1461.5925280377269,0.1957525499165058,2,0.0978762749582529
4,2995.371562615037,0.07775081321597099,0.26142317801713943,2995.71073660627,0.33917399123311043,4,0.08479349780827761
8,6197.545798029751,0.08904794231057167,0.3381348215043545,6197.9729807935655,0.42718276381492615,8,0.05339784547686577
16,12338.550573773682,0.11317655444145203,0.5328953266143799,12339.196645654738,0.6460718810558319,16,0.040379492565989494
32,25714.001515787095,0.10200599208474159,1.142021268606186,25715.245543047786,1.2440272606909275,32,0.038875851896591485
