unroll_factor,cold_compile_ms,warm_dispatch_ms,execution_ms,total_cold_ms,total_warm_ms,steps_per_dispatch,ms_per_step
1,846.1765630636364,0.10365038178861141,0.09234482422471046,846.3725582696497,0.19599520601332188,1,0.19599520601332188
2,1568.9326371531934,0.053029926493763924,0.23165997117757797,1569.2173270508647,0.2846898976713419,2,0.14234494883567095
4,3241.1497820168734,0.06937300786376,0.2746880054473877,3241.4938430301845,0.3440610133111477,4,0.08601525332778692
8,6809.420792805031,0.09367153979837894,0.3546592779457569,6809.869123622775,0.44833081774413586,8,0.05604135221801698
16,14856.261003157124,0.12356056831777096,0.5222903564572334,14856.906854081899,0.6458509247750044,16,0.040365682798437774
32,31609.499766211957,0.1645207405090332,1.1552469804883003,31610.819533932954,1.3197677209973335,32,0.04124274128116667
