operator,cold_ms,warm_ms,compile_ms
selection,297.6601137779653,0.10745865292847157,297.55265512503684
crossover,125.4424350336194,0.11950032785534859,125.32293470576406
mutation,389.00241209194064,0.0981468241661787,388.90426526777446
fitness,60.3133630938828,0.13060243800282478,60.182760655879974
evolution_step,971.1179817095399,0.17264783382415771,970.9453338757157
