seed,best_fitness,generation,mean_fitness,std_fitness
42,-180.35975646972656,1,-133.54586791992188,23.735210418701172
42,-180.35975646972656,2,-151.38717651367188,18.003896713256836
42,-185.20419311523438,3,-159.51719665527344,11.804614067077637
42,-185.20419311523438,4,-164.06680297851562,12.230328559875488
42,-188.1905517578125,5,-170.1392059326172,14.400899887084961
