operator,cold_ms,warm_ms,compile_ms
selection,313.1678788922727,0.11418112553656101,313.05369776673615
crossover,131.57350895926356,0.09366776794195175,131.4798411913216
mutation,344.6016199886799,0.11584735475480556,344.4857726339251
fitness,53.9979487657547,0.13935044407844543,53.858598321676254
evolution_step,999.0299181081355,0.17625163309276104,998.8536664750427
