operator,cold_ms,warm_ms,compile_ms
selection,294.61413994431496,0.1391624566167593,294.4749774876982
crossover,126.5035979449749,0.10126465931534767,126.40233328565955
mutation,358.0158627592027,0.13358085416257381,357.88228190504014
fitness,68.51045228540897,0.11240295134484768,68.39804933406413
evolution_step,900.8517260663211,0.15601865015923977,900.6957074161619
