seed,best_fitness,generation,mean_fitness
0,-180.03067016601562,1,-81.04082489013672
0,-180.90684509277344,2,-108.7778091430664
0,-180.90684509277344,3,-130.31591796875
0,-180.90684509277344,4,-145.3637237548828
0,-183.1685333251953,5,-157.22146606445312
0,-186.05027770996094,6,-166.0419158935547
0,-187.5807647705078,7,-172.4733123779297
0,-188.1455078125,8,-177.3278350830078
0,-188.1455078125,9,-180.39230346679688
0,-190.4099884033203,10,-182.3651123046875
0,-191.39401245117188,11,-184.4134521484375
0,-192.67962646484375,12,-186.40077209472656
0,-192.67962646484375,13,-187.9706268310547
0,-192.67962646484375,14,-189.14295959472656
0,-192.99542236328125,15,-190.01284790039062
0,-193.1288604736328,16,-190.6144561767578
0,-193.2189483642578,17,-191.40342712402344
0,-193.2189483642578,18,-192.00062561035156
0,-193.2869415283203,19,-192.19454956054688
0,-193.48927307128906,20,-192.51852416992188
0,-193.48927307128906,21,-192.71644592285156
0,-193.7166748046875,22,-192.8845672607422
0,-193.7166748046875,23,-192.93995666503906
0,-193.73464965820312,24,-193.15635681152344
0,-193.73464965820312,25,-193.2812042236328
0,-193.73464965820312,26,-193.2967987060547
0,-193.74830627441406,27,-193.42391967773438
0,-193.74830627441406,28,-193.37705993652344
0,-193.77317810058594,29,-193.4257049560547
0,-193.79164123535156,30,-193.4207000732422
0,-193.79891967773438,31,-193.4588165283203
0,-193.79891967773438,32,-193.48252868652344
0,-193.8026885986328,33,-193.56228637695312
0,-193.82131958007812,34,-193.51722717285156
0,-193.82131958007812,35,-193.47946166992188
0,-193.82177734375,36,-193.56753540039062
0,-193.82492065429688,37,-193.61585998535156
0,-193.83644104003906,38,-193.69862365722656
0,-193.83644104003906,39,-193.56356811523438
0,-193.84622192382812,40,-193.64413452148438
0,-193.84622192382812,41,-193.63246154785156
0,-193.8472900390625,42,-193.48269653320312
0,-193.8472900390625,43,-193.62808227539062
0,-193.84756469726562,44,-193.65000915527344
0,-193.84780883789062,45,-193.66123962402344
0,-193.84780883789062,46,-193.66256713867188
0,-193.8484649658203,47,-193.6708221435547
0,-193.84976196289062,48,-193.67657470703125
0,-193.84976196289062,49,-193.7124786376953
0,-193.85186767578125,50,-193.67532348632812
0,-193.85186767578125,51,-193.6739959716797
0,-193.8522186279297,52,-193.66651916503906
0,-193.8523712158203,53,-193.70069885253906
0,-193.85238647460938,54,-193.68495178222656
0,-193.85238647460938,55,-193.64816284179688
0,-193.85238647460938,56,-193.73252868652344
0,-193.85272216796875,57,-193.638671875
0,-193.8533935546875,58,-193.7100372314453
0,-193.8533935546875,59,-193.65966796875
0,-193.8533935546875,60,-193.61032104492188
0,-193.8533935546875,61,-193.7330780029297
0,-193.85369873046875,62,-193.6970977783203
0,-193.8548126220703,63,-193.6908721923828
0,-193.8548126220703,64,-193.60031127929688
0,-193.8548126220703,65,-193.62118530273438
0,-193.85523986816406,66,-193.49588012695312
0,-193.85523986816406,67,-193.6883544921875
0,-193.85523986816406,68,-193.70956420898438
0,-193.85523986816406,69,-193.61810302734375
0,-193.85557556152344,70,-193.66587829589844
0,-193.85568237304688,71,-193.67071533203125
0,-193.85592651367188,72,-193.68382263183594
0,-193.85592651367188,73,-193.59458923339844
0,-193.85597229003906,74,-193.70266723632812
0,-193.85597229003906,75,-193.71597290039062
0,-193.85604858398438,76,-193.651123046875
0,-193.85606384277344,77,-193.64016723632812
0,-193.8561248779297,78,-193.63206481933594
0,-193.8561248779297,79,-193.6863555908203
0,-193.8561248779297,80,-193.6569061279297
0,-193.8561248779297,81,-193.68460083007812
0,-193.85614013671875,82,-193.66845703125
0,-193.85614013671875,83,-193.6681671142578
0,-193.8561553955078,84,-193.685546875
0,-193.85617065429688,85,-193.64480590820312
0,-193.85621643066406,86,-193.73284912109375
0,-193.85630798339844,87,-193.6240997314453
0,-193.85630798339844,88,-193.7198028564453
0,-193.85630798339844,89,-193.6105499267578
0,-193.85630798339844,90,-193.60414123535156
0,-193.85630798339844,91,-193.64971923828125
0,-193.85630798339844,92,-193.64707946777344
0,-193.85630798339844,93,-193.62538146972656
0,-193.85630798339844,94,-193.6587677001953
0,-193.85630798339844,95,-193.69296264648438
0,-193.8564453125,96,-193.62008666992188
0,-193.8564453125,97,-193.70370483398438
0,-193.8564453125,98,-193.64120483398438
0,-193.8564453125,99,-193.689208984375
0,-193.8564453125,100,-193.6576690673828
1,-177.84988403320312,1,-70.48495483398438
1,-177.84988403320312,2,-101.09777069091797
1,-177.84988403320312,3,-120.91480255126953
1,-180.37808227539062,4,-137.00881958007812
1,-182.2904510498047,5,-150.65138244628906
1,-187.24295043945312,6,-161.60289001464844
1,-187.24295043945312,7,-169.84405517578125
1,-187.926513671875,8,-175.53773498535156
1,-187.926513671875,9,-179.1163787841797
1,-190.51510620117188,10,-181.45413208007812
1,-191.9187774658203,11,-184.0194854736328
1,-192.56080627441406,12,-186.26683044433594
1,-192.56080627441406,13,-187.8047637939453
1,-192.56080627441406,14,-188.86964416503906
1,-192.70677185058594,15,-189.771728515625
