seed,best_fitness,generation,mean_fitness
0,198.0115509033203,1,11.007111549377441
0,249.0738983154297,2,48.52777862548828
0,249.49864196777344,3,83.2447509765625
0,249.49864196777344,4,117.9797592163086
0,261.78729248046875,5,144.31600952148438
0,291.4752197265625,6,172.65109252929688
0,292.6844482421875,7,205.95103454589844
0,295.22503662109375,8,229.2308807373047
0,301.955322265625,9,250.85916137695312
0,301.955322265625,10,262.25543212890625
0,304.73358154296875,11,276.2570495605469
0,305.22833251953125,12,288.0902099609375
0,307.58343505859375,13,292.16033935546875
0,315.22650146484375,14,295.2791748046875
0,315.22650146484375,15,298.82989501953125
0,316.02850341796875,16,303.3487854003906
0,316.79742431640625,17,307.1915283203125
0,316.79742431640625,18,309.5129089355469
0,319.498046875,19,311.2092590332031
0,319.498046875,20,313.0908508300781
0,319.55023193359375,21,314.6036376953125
0,321.4979248046875,22,315.8000183105469
0,323.16290283203125,23,316.99072265625
0,325.6214599609375,24,317.98828125
0,327.3642578125,25,319.16900634765625
0,330.80743408203125,26,320.7483825683594
0,330.80743408203125,27,322.446044921875
0,330.80743408203125,28,323.9561767578125
0,332.56292724609375,29,326.15032958984375
0,333.71319580078125,30,327.769287109375
0,334.36090087890625,31,329.0333251953125
0,334.8851318359375,32,330.27490234375
0,337.18963623046875,33,331.40576171875
0,338.0513916015625,34,332.4799499511719
0,341.0413818359375,35,333.4295959472656
0,342.55975341796875,36,334.7166442871094
0,342.81732177734375,37,336.1161193847656
0,347.7476806640625,38,337.58258056640625
0,347.7476806640625,39,339.3839111328125
0,349.767578125,40,341.29803466796875
0,349.767578125,41,342.3638610839844
0,350.57049560546875,42,343.8599548339844
0,353.79022216796875,43,345.2242126464844
0,353.79022216796875,44,346.43316650390625
0,356.88262939453125,45,347.69403076171875
0,360.664794921875,46,349.2401428222656
0,360.664794921875,47,350.7593688964844
0,361.52215576171875,48,352.5660095214844
0,361.52215576171875,49,354.6911315917969
0,363.31341552734375,50,356.173583984375
0,365.0621337890625,51,357.7706604003906
0,365.0621337890625,52,359.0285339355469
0,366.8934326171875,53,360.3934020996094
0,368.16912841796875,54,361.567138671875
0,369.4984130859375,55,362.7966613769531
0,369.53546142578125,56,364.0329284667969
0,375.03375244140625,57,365.36578369140625
0,375.03375244140625,58,366.6611328125
0,375.03375244140625,59,367.78564453125
0,376.60601806640625,60,369.1778869628906
0,377.34844970703125,61,370.66748046875
0,378.23419189453125,62,372.0821533203125
0,378.9788818359375,63,373.0515441894531
0,379.09979248046875,64,374.0221862792969
0,380.52935791015625,65,375.1168518066406
0,383.27093505859375,66,375.6875305175781
0,383.27093505859375,67,376.39642333984375
0,383.27093505859375,68,377.1434326171875
0,383.46844482421875,69,377.7472839355469
0,385.1148681640625,70,378.4701232910156
0,385.45684814453125,71,379.2272033691406
0,386.59722900390625,72,380.0308532714844
0,388.3345947265625,73,381.01885986328125
0,388.3345947265625,74,382.3348083496094
0,388.82891845703125,75,383.1473388671875
0,388.86029052734375,76,384.2564697265625
0,390.8087158203125,77,385.22900390625
0,390.8087158203125,78,385.8428955078125
0,393.027587890625,79,386.58154296875
0,393.027587890625,80,387.2215270996094
0,393.32122802734375,81,387.8277282714844
0,394.4642333984375,82,388.6461486816406
0,396.6934814453125,83,389.6820983886719
0,396.6934814453125,84,390.78448486328125
0,397.48779296875,85,391.435546875
0,398.74517822265625,86,392.55426025390625
0,402.07080078125,87,393.60791015625
0,402.07080078125,88,394.64251708984375
0,402.0823974609375,89,395.6315002441406
0,402.0823974609375,90,396.214599609375
0,403.7293701171875,91,396.7962341308594
0,403.7293701171875,92,397.4125671386719
0,403.7293701171875,93,397.78179931640625
0,403.7293701171875,94,398.4169921875
0,403.7293701171875,95,398.4115295410156
0,404.6412353515625,96,398.728515625
0,404.6412353515625,97,399.2484436035156
0,404.6412353515625,98,399.65838623046875
0,405.340087890625,99,400.0144348144531
0,405.340087890625,100,400.0826721191406
1,148.81077575683594,1,12.79090404510498
1,148.81077575683594,2,42.8217658996582
1,161.7942657470703,3,67.08445739746094
1,188.17210388183594,4,91.1255874633789
1,188.17210388183594,5,115.97073364257812
1,190.07835388183594,6,135.56590270996094
1,223.9546661376953,7,152.42141723632812
1,228.34693908691406,8,165.33724975585938
1,257.54791259765625,9,180.9090576171875
1,266.482421875,10,197.93954467773438
1,268.64404296875,11,213.1309356689453
1,304.2969970703125,12,228.254150390625
1,304.2969970703125,13,243.49786376953125
1,311.18841552734375,14,255.29335021972656
1,311.18841552734375,15,266.68035888671875
1,312.7933349609375,16,275.3808288574219
1,326.14031982421875,17,286.8489990234375
1,326.14031982421875,18,296.6107177734375
1,327.1766357421875,19,303.7370910644531
1,332.0562744140625,20,310.29058837890625
1,339.80010986328125,21,316.27880859375
1,339.80010986328125,22,320.4923095703125
1,339.80010986328125,23,325.122314453125
1,343.25372314453125,24,328.4305725097656
1,343.25372314453125,25,331.2377624511719
1,343.25372314453125,26,333.76702880859375
1,344.369873046875,27,335.7485046386719
1,345.10809326171875,28,337.91143798828125
1,347.1058349609375,29,339.8358154296875
1,348.18292236328125,30,341.64300537109375
1,350.05010986328125,31,343.291015625
1,350.05010986328125,32,344.5146789550781
1,352.78912353515625,33,345.5604248046875
1,352.78912353515625,34,346.52099609375
1,354.27667236328125,35,347.5604248046875
1,357.7064208984375,36,348.5971374511719
1,360.538818359375,37,349.98291015625
1,360.538818359375,38,351.4085388183594
1,361.1229248046875,39,352.7731628417969
1,361.1229248046875,40,354.1673889160156
1,363.132568359375,41,355.865966796875
1,364.12225341796875,42,357.3045654296875
1,364.12225341796875,43,358.8608093261719
1,364.5499267578125,44,360.3215026855469
1,368.47625732421875,45,361.51177978515625
1,368.47625732421875,46,362.2719421386719
1,369.63690185546875,47,363.1537170410156
1,369.63690185546875,48,363.8750305175781
1,370.100830078125,49,364.7757873535156
1,370.100830078125,50,365.6568298339844
1,371.017578125,51,366.4500427246094
1,371.898193359375,52,367.2596435546875
1,373.49896240234375,53,367.71728515625
1,373.49896240234375,54,368.3539733886719
1,375.476806640625,55,368.955810546875
1,375.476806640625,56,369.5069580078125
1,375.476806640625,57,369.9644470214844
1,378.02984619140625,58,370.6505432128906
1,378.62322998046875,59,371.36761474609375
1,378.62322998046875,60,372.1057434082031
1,379.00103759765625,61,372.94378662109375
1,380.81317138671875,62,373.6609191894531
1,380.81317138671875,63,374.34136962890625
1,380.81317138671875,64,375.07147216796875
1,380.81317138671875,65,375.5555725097656
1,381.87469482421875,66,375.7713317871094
1,381.87469482421875,67,376.0848388671875
1,381.87469482421875,68,376.2326965332031
1,381.87469482421875,69,376.8190612792969
