operator,cold_ms,warm_ms,compile_ms
selection,287.28182474151254,0.09704991243779659,287.18477482907474
crossover,125.12598326429725,0.1296602189540863,124.99632304534316
mutation,355.2155988290906,0.12454395182430744,355.0910548772663
fitness,58.55352524667978,0.11171461082994938,58.44181063584983
evolution_step,869.3004408851266,0.27165133506059647,869.028789550066
