unroll_factor,cold_compile_ms,warm_dispatch_ms,execution_ms,total_cold_ms,total_warm_ms,steps_per_dispatch,ms_per_step
1,806.2380386982113,0.04914146848022938,0.20215380936861038,806.4893339760602,0.25129527784883976,1,0.25129527784883976
2,1473.6075170803815,0.05997181870043278,0.21356623619794846,1473.88105513528,0.27353805489838123,2,0.13676902744919062
4,2800.9099560324103,0.05312119610607624,0.24090101942420006,2801.2039782479405,0.2940222155302763,4,0.07350555388256907
8,5335.024118050933,0.07978584617376328,0.31497469171881676,5335.4188785888255,0.39476053789258003,8,0.049345067236572504
16,10052.028327155858,0.09853402152657509,0.4486530087888241,10052.575514186174,0.5471870303153992,16,0.03419918939471245
32,20898.7914102152,0.112095195800066,0.9613386355340481,20899.864844046533,1.073433831334114,32,0.033544807229191065
