operator,cold_ms,warm_ms,compile_ms
selection,280.2999052219093,0.09668245911598206,280.2032227627933
crossover,124.85569575801492,0.12867017649114132,124.72702558152378
mutation,335.8133118599653,0.11472641490399837,335.6985854450613
fitness,58.51138988509774,0.13151941820979118,58.37987046688795
evolution_step,894.5884080603719,0.25283144786953926,894.3355766125023
