operator,cold_ms,warm_ms,compile_ms
selection,298.5898219048977,0.10632965713739395,298.4834922477603
crossover,130.11519610881805,0.12611988931894302,129.9890762194991
mutation,352.520024869591,0.125378230586648,352.39464663900435
fitness,65.12871012091637,0.12539923191070557,65.00331088900566
evolution_step,931.1226746067405,0.253229308873415,930.8694452978671
