seed,best_fitness,generation,mean_fitness,std_fitness
42,186.66981506347656,1,129.6794891357422,0.0
42,188.18136596679688,2,167.2228546142578,0.0
42,191.83432006835938,3,174.65611267089844,0.0
42,192.14259338378906,4,186.6071014404297,0.0
42,192.14259338378906,5,188.8691864013672,0.0
